A¥O ELECCION;CORPORACION;DEPARTAMENTO;CODIGO_DEPARTAMENTO;MUNICIPIO;CODIGO_MUNICIPIO;CODIGO_ZONA;CODIGO_PUESTO;PUESTO;PARTIDO;CANDIDATO;MESA;VOTACION
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;21;51
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;22;34
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;23;26
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;24;33
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;25;26
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;26;40
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;27;31
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;28;39
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;29;24
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;30;23
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;31;24
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;32;34
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;33;31
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;34;21
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;35;20
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;36;15
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;37;27
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;38;22
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;39;17
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;40;17
2019;ASAMBLEA;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;PARTIDO CONSERVADOR  -  PARTIDO POLITICO MIRA;HELIO RAFAEL TAMAYO TAMAYO;41;15
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;1;36
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;2;39
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;3;23
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;4;39
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;5;28
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;6;28
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;7;27
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;8;36
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;9;34
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;10;24
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;11;24
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;12;22
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;13;32
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;14;34
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;15;42
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;16;27
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;17;29
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;18;31
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;19;30
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;20;36
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;21;52
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;22;34
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;23;26
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;24;25
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;25;35
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;26;38
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;27;28
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;28;23
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;29;34
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;30;35
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;31;29
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;32;34
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;33;34
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;34;27
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;35;24
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;36;20
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;37;24
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;38;19
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;39;22
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;40;22
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;UNIDOS SOMOS MAS;LUIS ARMANDO RINCON NOVOA;41;18
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;1;62
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;2;70
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;3;63
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;4;82
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;5;87
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;6;64
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;7;77
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;8;88
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;9;76
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;10;85
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;11;89
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;12;67
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;13;79
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;14;83
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;15;88
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;16;78
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;17;78
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;18;86
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;19;76
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;20;92
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;21;88
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;22;72
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;23;67
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;24;78
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;25;84
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;26;78
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;27;67
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;28;71
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;29;84
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;30;80
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;31;91
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;32;106
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;33;75
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;34;66
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;35;77
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;36;75
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;37;63
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;38;69
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;39;81
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;40;72
2019;ALCALDE;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;COMPROMISO SOCIAL;JOSE RICARDO PULIDO GARZON;41;30
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;6;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;17;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;21;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;25;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;26;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;33;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;35;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;38;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;39;4
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;1;5
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;2;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;7;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;8;5
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;9;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;10;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;11;10
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;13;10
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;15;8
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;18;8
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;22;7
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;23;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;24;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;27;5
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;28;11
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;29;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;30;8
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;31;8
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;32;5
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;36;5
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;CUNDINAMARCA ALTERNATIVA;RICARDO MESTIZO REYES;40;6
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER;WILSON ANTONIO FLOREZ VANEGAS;1;17
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER;WILSON ANTONIO FLOREZ VANEGAS;2;11
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER;WILSON ANTONIO FLOREZ VANEGAS;3;17
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER;WILSON ANTONIO FLOREZ VANEGAS;4;21
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER;WILSON ANTONIO FLOREZ VANEGAS;5;16
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER;WILSON ANTONIO FLOREZ VANEGAS;6;14
2019;GOBERNADOR;CUNDINAMARCA;15;SILVANIA;241;0;0;PUESTO CABECERA MUNICIPAL;LA GRAN ALIANZA POR UNA CUNDINAMARCA LIDER;WILSON ANTONIO FLOREZ VANEGAS;7;18
